ID,cluster
98411,2
98416,2
98420,2
98437,1
98450,2
98451,0
98477,2
98583,1
98620,2
98629,1
98693,2
98710,2
98751,2
98778,2
98781,2
98788,2
98792,2
98806,2
98817,2
98830,2
98838,2
98861,1
98879,2
98898,2
98957,2
98986,2
99017,2
99029,2
99051,2
99068,1
99070,2
99114,2
99128,2
99193,2
99225,1
99245,2
99266,2
99272,2
99326,2
99336,2
99381,2
99430,2
99454,2
99456,2
99472,2
99474,0
99521,2
99528,0
99546,1
99553,2
99573,2
99600,2
99606,1
99644,2
99703,2
99723,2
99729,2
99746,1
99784,2
99800,2
99820,2
99827,1
99830,2
99887,2
99892,2
99895,2
99897,2
99906,2
99916,2
99978,0
99984,2
99999,2
100048,2
100063,1
100081,1
100086,2
100098,2
100124,2
100208,0
100211,2
100220,2
100250,2
100252,2
100282,0
100331,2
100358,2
100361,0
100367,2
100370,2
100393,2
100409,2
100411,1
100429,1
100446,2
100455,2
100464,0
100480,0
100518,2
100532,2
100549,1
100566,2
100581,2
100583,2
100624,1
100637,2
100692,2
100694,2
100704,1
100716,2
100721,2
100748,2
100760,2
100776,0
100783,2
100786,2
100791,2
100824,2
100834,2
100847,2
100850,2
100855,2
100858,2
100869,0
100894,2
100917,2
100927,0
100936,1
100946,1
100966,2
100975,0
100976,2
101033,0
101056,2
101075,2
101094,1
101140,0
101157,2
101159,2
101164,2
101172,2
101182,1
101200,2
101208,1
101237,2
101238,2
101242,0
101248,2
101272,2
101280,1
101297,1
101306,1
101318,2
101331,2
101426,0
101444,2
101455,1
101456,0
101462,2
101481,2
101487,0
101517,1
101547,0
101549,2
101557,2
101565,2
101603,2
101605,2
101657,2
101664,2
101669,2
101672,2
101700,2
101732,1
101770,2
101802,2
101805,1
101814,2
101817,2
101831,2
101835,2
101837,2
101849,2
101871,1
101891,2
101908,2
101919,2
101923,2
101943,0
101976,2
101983,2
102006,0
102010,2
102019,2
102022,2
102038,1
102051,2
102055,2
102077,0
102078,2
102085,2
102086,2
102091,2
102106,2
102121,2
102129,2
102145,2
102146,0
102151,2
102197,2
102209,2
102242,2
102251,0
102258,2
102269,2
102287,2
102298,2
102306,2
102340,0
102345,2
102359,2
102378,1
102386,0
102403,1
102451,2
102460,2
102466,0
102473,2
102474,1
102477,1
102488,1
102489,2
102530,2
102543,2
102561,2
102570,2
102580,2
102603,2
102605,2
102609,2
102669,1
102683,1
102715,2
102725,2
102777,2
102808,2
102831,2
102890,2
102892,2
102912,2
102976,0
102983,2
103026,2
103030,1
103036,2
103047,2
103056,2
103064,2
103102,2
103122,2
103127,2
103151,2
103154,2
103173,0
103190,2
103193,2
103197,2
103198,2
103203,2
103211,2
103212,2
103227,2
103237,2
103268,2
103270,0
103282,2
103322,2
103374,1
103379,2
103389,2
103396,2
103424,2
103445,2
103449,2
103454,0
103488,2
103490,2
103497,2
103510,2
103515,2
103536,2
103537,2
103546,2
103555,1
103571,2
103577,2
103585,2
103596,2
103603,2
103604,1
103614,2
103631,2
103679,2
103685,2
103708,2
103717,0
103741,1
103755,2
103761,0
103769,2
103777,2
103813,2
103831,2
103832,2
103841,2
103843,2
103857,2
103884,0
103890,2
103899,1
103960,2
103970,1
103976,0
104006,2
104010,2
104015,2
104029,2
104047,0
104061,2
104095,0
104105,1
104112,0
104134,2
104139,2
104165,2
104177,2
104187,2
104222,1
104248,1
104250,2
104254,2
104280,2
104282,2
104287,2
104296,2
104319,2
104345,2
104389,0
104400,2
104405,2
104407,2
104427,2
104431,2
104453,2
104458,2
104473,2
104477,2
104498,2
104499,2
104512,2
104526,1
104530,2
104546,1
104550,2
104558,2
104562,2
104579,3
104584,2
104587,2
104616,2
104628,2
104630,2
104636,2
104673,2
104696,1
104708,2
104744,2
104762,1
104802,2
104805,2
104831,2
104845,2
104877,2
104900,0
104902,0
104909,2
104920,2
104930,1
104934,2
104970,2
105001,2
105065,2
105071,1
105102,2
105106,2
105120,2
105145,2
105174,2
105177,2
105201,0
105203,2
105207,2
105210,2
105238,2
105260,2
105269,0
105271,2
105297,2
105298,2
105330,2
105337,1
105359,2
105363,1
105377,1
105458,2
105468,2
105470,2
105489,2
105508,1
105537,2
105585,2
105594,0
105637,2
105649,1
105679,2
105691,2
105705,1
105727,2
105774,2
105786,2
105795,0
105798,2
105859,2
105861,2
105913,0
105920,2
105941,1
105948,0
105950,2
105986,2
106022,2
106044,2
106045,2
106065,2
106073,2
106079,2
106094,2
106102,0
106125,1
106126,2
106139,2
106140,2
106172,2
106207,2
106247,2
106249,2
106269,2
106273,0
106338,2
106342,2
106356,2
106361,2
106365,2
106443,2
106448,2
106476,2
106487,1
106490,2
106541,2
106545,2
106546,2
106555,1
106622,2
106626,2
106640,2
106652,2
106672,2
106701,2
106728,2
106732,2
106746,1
106762,2
106763,2
106764,1
106768,2
106770,2
106783,2
106791,0
106799,1
106801,2
106833,2
106874,2
106889,2
106908,0
106934,2
106950,2
106958,2
106972,2
106993,2
106998,2
107013,2
107017,2
107055,1
107110,1
107112,0
107151,0
107162,2
107172,1
107174,2
107233,2
107250,1
107272,1
107304,2
107307,2
107330,2
107350,2
107358,2
107361,2
107405,2
107444,2
107445,1
107447,2
107529,1
107538,0
107550,2
107553,2
107557,2
107577,2
107583,2
107587,2
107623,2
107630,2
107650,2
107663,1
107686,2
107720,0
107738,0
107740,2
107741,2
107752,0
107821,2
107858,2
107881,1
107891,2
107892,2
107922,2
107947,2
107989,0
108000,2
108003,2
108023,2
108032,2
108035,2
108037,2
108045,1
108053,1
108059,2
108070,1
108076,0
108078,2
108082,2
108093,2
108100,2
108105,2
108131,1
108132,1
108138,2
108143,2
108145,2
108149,2
108156,2
108160,0
108163,2
108181,2
108189,2
108198,2
108205,1
108221,2
108223,1
108229,2
108244,2
108261,2
108273,2
108296,0
108324,2
108405,0
108407,2
108434,1
108444,2
108459,2
108479,2
108483,1
108486,2
108514,2
108528,2
108529,2
108539,2
108546,2
108579,0
108589,2
108591,2
108628,2
108644,2
108670,2
108685,0
108708,1
108712,1
108718,2
108730,2
108766,2
108779,0
108785,2
108836,0
108873,2
108893,2
108967,2
108975,2
108986,2
109008,2
109017,2
109035,2
109097,2
109104,1
109106,1
109152,0
109208,2
109222,2
109233,2
109258,2
109290,2
109293,2
109306,0
109314,2
109339,2
109350,0
109357,2
109390,0
109398,2
109459,2
109472,1
109481,2
109497,2
109520,2
109533,2
109545,0
109609,2
109646,1
109678,2
109692,0
109699,0
109733,2
109739,2
109759,1
109765,2
109788,2
109797,1
109822,2
109827,3
109832,0
109847,2
109867,0
109897,2
109899,2
109911,2
109934,0
109937,1
109945,2
109956,2
109962,2
109967,2
109997,1
110008,2
110106,2
110137,2
110141,2
110144,2
110155,1
110165,1
110174,2
110213,2
110235,2
110241,2
110247,1
110254,2
110285,2
110289,2
110297,2
110300,2
110315,2
110320,2
110330,2
110345,2
110348,2
110353,2
110390,1
110414,2
110430,2
110435,2
110437,2
110449,2
110479,2
110491,2
110497,0
110540,2
110550,2
110562,2
110577,2
110596,1
110621,2
110638,1
110639,2
110647,2
110653,0
110664,2
110666,2
110696,2
110701,2
110728,2
110737,2
110777,2
110784,2
110803,2
110853,2
110866,0
110881,2
110913,2
110928,2
110960,2
110975,1
110985,2
110995,2
111021,1
111030,0
111060,2
111065,1
111076,2
111097,1
111098,2
111127,2
111134,2
111135,2
111170,0
111209,2
111239,2
111248,2
111284,2
111299,2
111303,2
111311,2
111330,2
111335,1
111337,2
111361,2
111430,2
111454,2
111472,2
111486,2
111494,0
111499,2
111574,2
111601,2
111625,2
111639,2
111673,1
111680,2
111684,1
111708,2
111735,2
111737,2
111763,0
111793,0
111800,0
111844,2
111864,1
111885,2
111886,2
111914,2
111939,2
111948,2
111955,0
111962,2
111966,0
112008,2
112017,2
112044,0
112046,1
112068,2
112123,2
112132,2
112160,0
112174,2
112219,2
112232,0
112251,0
112277,2
112298,2
112316,2
112322,2
112347,0
112412,0
112447,2
112489,2
112528,2
112537,2
112552,1
112555,2
112570,3
112573,2
112581,0
112592,0
112644,0
112657,2
112672,2
112677,1
112682,2
112713,2
112726,2
112733,2
112738,2
112773,2
112809,1
112811,2
112821,2
112835,2
112844,2
112845,2
112846,2
112854,2
112858,2
112897,2
112924,2
112928,2
112947,1
112954,2
112963,2
113007,2
113024,1
113027,2
113039,2
113050,2
113084,2
113114,0
113116,2
113140,2
113163,2
113176,2
113177,0
113195,2
113232,2
113250,1
113252,2
113295,2
113314,2
113324,1
113331,2
113342,2
113349,2
113365,2
113379,2
113383,1
113384,2
113409,2
113420,2
113431,2
113432,2
113457,1
113486,2
113494,2
113532,1
113543,1
113559,2
113570,2
113589,0
113590,2
113592,2
113594,2
113595,2
113609,2
113621,2
113638,2
113644,2
113659,2
113682,2
113693,2
113711,2
113717,2
113746,2
113753,2
113754,2
113764,2
113774,0
113785,2
113811,2
113880,2
113896,0
113910,0
113917,0
113938,2
113943,2
113971,2
113985,2
113995,2
114003,2
114035,2
114079,2
114121,0
114180,2
114203,2
114219,2
114229,2
114236,2
114237,2
114247,2
114281,2
114308,2
114323,0
114348,2
114369,2
114391,2
114410,2
114438,0
114462,2
114465,2
114523,0
114536,2
114545,2
114559,0
114617,2
114632,2
114653,2
114669,2
114674,2
114694,2
114727,2
114737,0
114750,2
114765,2
114816,2
114818,1
114858,2
114865,2
114868,2
114914,1
115006,0
115030,2
115045,2
115061,2
115130,1
115136,2
115155,2
115166,2
115189,2
115218,2
115250,2
115257,2
115290,2
115294,2
115300,2
115310,2
115312,2
115327,2
115329,0
115360,2
115394,2
115397,1
115416,2
115422,2
115495,1
115503,2
115515,0
115539,2
115592,0
115624,2
115661,2
115690,2
115716,0
115725,1
115734,2
115797,0
115804,2
115818,2
115834,2
115850,0
115853,2
115883,2
115890,1
115915,2
115929,2
115942,2
115964,2
115996,2
116030,0
116036,2
116059,2
116062,2
116095,1
116106,2
116120,2
116126,2
116129,1
116147,2
116156,1
116157,2
116194,2
116196,2
116202,2
116203,2
116204,2
116227,2
116264,2
116287,0
116292,1
116301,1
116321,1
116322,2
116344,0
116347,2
116354,2
116363,2
116369,2
116378,2
116397,2
116425,0
116495,2
116519,0
116537,2
116541,0
116545,2
116564,0
116570,2
116580,2
116619,2
116623,2
116651,2
116654,2
116660,2
116676,2
116677,2
116679,2
116681,2
116698,2
116765,2
116773,0
116804,2
116806,2
116818,2
116822,2
116828,2
116872,2
116891,2
116892,0
116915,2
116921,2
116927,2
116956,2
116962,2
116970,2
116972,0
116978,2
117014,2
117016,1
117037,2
117038,2
117046,2
117051,1
117128,2
117144,2
117145,0
117184,2
117233,2
117255,2
117266,0
117268,0
117273,2
117305,2
117321,2
117334,2
117339,2
117350,2
117351,2
117377,2
117381,2
117394,2
117422,0
117454,2
117455,2
117467,2
117472,2
117505,2
117524,2
117525,2
117541,2
117555,2
117579,2
117580,2
117609,2
117622,0
117631,2
117696,2
117706,0
117714,2
117729,1
117739,0
117749,1
117756,2
117763,0
117775,2
117779,2
117794,0
117811,2
117834,2
117840,2
117858,2
117898,2
117923,2
117929,2
117938,2
117952,2
117958,2
117967,2
118050,2
118118,0
118122,2
118125,1
118162,2
118163,1
118166,2
118220,0
118253,1
118258,2
118277,0
118281,2
118321,2
118341,0
118392,2
118406,2
118408,2
118420,2
118427,1
118429,2
118470,2
118491,2
118493,1
118519,2
118535,1
118567,2
118611,2
118619,1
118634,2
118635,2
118636,2
118719,2
118724,0
118735,0
118755,2
118800,2
118813,2
118820,2
118829,2
118868,2
118905,1
118913,0
118914,2
118928,2
118932,2
118954,2
118990,2
119034,2
119081,2
119109,2
119110,2
119119,2
119144,2
119148,2
119175,1
119181,2
119184,2
119192,1
119228,1
119282,2
119289,2
119291,2
119297,2
119298,2
119306,0
119309,2
119348,2
119374,2
119412,0
119433,2
119442,1
119454,2
119457,1
119458,2
119488,2
119497,2
119498,2
119524,2
119536,2
119562,2
119563,2
119571,2
119576,1
119577,2
119600,1
119669,2
119674,2
119686,1
119688,2
119708,2
119742,2
119748,2
119759,2
119785,2
119789,2
119805,2
119827,2
119837,2
119845,2
119858,2
119865,2
119873,2
119885,2
119901,2
119966,0
119976,2
120000,2
120012,0
120056,2
120074,1
120084,2
120089,1
120107,0
120108,2
120119,2
120147,2
120171,2
120181,1
120215,1
120218,2
120249,2
120285,0
120299,1
120318,1
120331,2
120340,2
120354,2
120358,2
120388,1
120391,2
120431,0
120445,2
120460,2
120463,0
120465,2
120520,2
120526,0
120533,1
120546,2
120559,2
120587,2
120599,2
120609,2
120636,2
120637,2
120657,2
120662,1
120673,1
120688,2
120706,1
120722,2
120785,1
120792,2
120803,2
120809,2
120811,2
120819,2
120824,2
120835,2
120876,2
120946,2
120971,0
120987,2
121039,2
121044,2
121050,0
121054,2
121083,2
121095,2
121137,2
121155,2
121182,2
121213,2
121264,1
121284,2
121292,2
121306,2
121312,2
121338,2
121342,1
121383,2
121396,2
121401,0
121406,2
121443,2
121452,2
121459,1
121471,1
121519,2
121528,2
121536,2
121571,2
121580,1
121583,1
121598,2
121601,2
121604,2
121606,2
121626,2
121633,2
121691,1
121712,2
121721,1
121725,0
121743,2
121748,2
121762,0
121763,2
121793,2
121809,2
121827,2
121849,2
121856,2
121863,1
121868,2
121886,0
121902,2
121909,2
121948,0
121955,1
121995,2
121999,1
122013,1
122019,1
122023,2
122029,2
122045,2
122089,2
122090,2
122091,2
122129,2
122135,0
122151,2
122152,2
122182,2
122211,0
122217,1
122223,0
122237,2
122282,2
122328,2
122386,2
122396,2
122420,2
122431,2
122444,2
122460,2
122483,2
122486,2
122505,2
122507,2
122508,2
122509,2
122517,2
122550,2
122570,2
122591,2
122663,2
122683,1
122730,2
122750,2
122769,2
122777,2
122795,2
122834,0
122857,2
122887,2
122889,2
122906,2
122926,2
122954,2
122956,2
122968,2
123001,2
123049,2
123058,2
123081,1
123091,2
123124,2
123140,2
123151,2
123180,2
123197,2
123243,2
123252,2
123267,2
123287,2
123310,2
123334,2
123361,1
123371,1
123419,2
123432,1
123447,1
123452,2
123527,2
123549,2
123559,2
123566,2
123590,2
123596,2
123604,2
123635,2
123684,2
123702,2
123703,2
123713,2
123745,2
123747,1
123748,0
123756,2
123759,2
123796,2
123806,2
123809,2
123813,3
123864,0
123877,2
123895,2
123901,2
123941,2
123951,2
123952,2
123965,2
123992,2
123996,2
123999,2
124013,2
124061,0
124076,1
124156,2
124215,1
124242,2
124269,0
124275,2
124303,2
124378,2
124379,2
124390,2
124396,2
124402,2
124425,1
124456,2
124463,2
124478,2
124502,0
124515,1
124529,2
124536,2
124577,1
124600,2
124601,1
124607,2
124619,2
124620,2
124637,2
124645,0
124695,2
124705,2
124739,2
124741,2
124788,2
124806,2
124810,2
124821,0
124875,2
124880,2
124893,2
124899,2
124944,1
124945,2
124957,2
124959,2
125012,2
125018,2
125029,2
125041,0
125051,2
125089,2
125109,0
125127,2
125129,2
125150,2
125152,0
125191,2
125206,2
125207,2
125232,2
125237,2
125274,2
125292,0
125308,0
125312,1
125313,2
125337,2
125368,2
125382,2
125388,2
125450,1
125490,1
125496,1
125507,2
125528,2
125559,1
125563,1
125565,2
125569,2
125570,2
125575,2
125576,2
125596,2
125608,0
125629,2
125676,2
125677,2
125682,1
125761,2
125765,2
125835,2
125883,2
125918,0
125945,2
125953,2
125965,0
125969,2
125974,2
125977,0
125983,1
126044,2
126051,2
126056,2
126060,2
126077,2
126085,2
126103,2
126142,2
126171,2
126236,0
126259,2
126262,2
126310,2
126337,2
126344,2
126353,2
126370,2
126400,0
126403,2
126415,0
126459,2
126504,2
126509,2
126523,2
126541,2
126558,2
126560,2
126562,2
126563,0
126571,2
126583,2
126585,2
126587,2
126617,0
126658,2
126662,0
126666,2
126676,0
126702,2
126735,2
126762,2
126767,2
126768,2
126820,0
126854,2
126884,2
126928,2
126939,2
126944,0
126962,1
126973,2
126982,2
126995,2
127008,1
127014,2
127047,2
127070,2
127080,2
127105,2
127121,2
127157,1
127185,0
127203,0
127235,2
127253,2
127261,2
127274,2
127280,2
127288,2
127310,1
127326,2
127329,2
127333,2
127374,2
127382,2
127398,2
127399,2
127418,2
127433,0
127467,2
127483,2
127489,2
127500,2
127524,2
127535,0
127543,0
127546,2
127556,0
127561,2
127577,2
127582,2
127604,2
127631,2
127633,2
127647,2
127654,2
127663,2
127683,2
127685,2
127696,2
127713,2
127717,2
127737,1
127761,2
127772,1
127780,2
127785,2
127806,2
127834,1
127838,2
127865,2
127888,0
127890,2
127910,0
127924,2
127931,1
127967,0
127983,0
128019,2
128029,2
128058,2
128089,0
128091,2
128103,1
128108,2
128130,2
128148,2
128152,2
128166,2
128177,0
128182,2
128191,1
128195,2
128203,2
128205,1
128230,1
128259,0
128270,2
128294,0
128297,2
128309,2
128398,2
128425,0
128439,2
128442,1
128454,2
128469,2
128485,2
128529,2
128532,0
128548,1
128563,2
128601,2
128614,3
128654,2
128669,1
128678,2
128689,2
128690,0
128696,2
128709,2
128710,2
128728,2
128731,2
128779,1
128808,2
128831,2
128842,2
128843,2
128864,0
128887,2
128900,2
128912,2
128935,2
128938,2
128939,1
128940,2
128977,2
128993,2
129044,0
129046,2
129054,2
129056,2
129100,2
129104,0
129116,2
129138,0
129145,2
129160,1
129162,1
129195,2
129197,2
129205,1
129214,0
129216,2
129221,2
129239,2
129268,2
129273,2
129326,0
129336,1
129341,2
129365,1
129372,2
129388,1
129394,2
129397,2
129427,2
129437,2
129461,1
129474,1
129475,0
129504,2
129520,2
129543,2
129547,2
129550,0
129558,2
129559,2
129573,2
129577,2
129580,2
129593,1
129598,2
129618,2
129626,2
129642,2
129657,1
129678,2
129694,0
129699,0
129704,2
129708,1
129734,2
129739,2
129775,2
129776,2
129791,2
129835,2
129864,2
129902,1
129910,2
129986,2
129996,2
130010,1
130084,1
130089,0
130103,2
130111,2
130148,2
130165,2
130166,0
130180,2
130202,2
130222,2
130233,2
130266,2
130271,2
130284,2
130306,1
130351,2
130362,0
130415,0
130416,0
130421,0
130449,2
130471,2
130476,2
130497,2
130499,2
130518,2
130554,2
130565,2
130629,2
130659,2
130672,1
130675,2
130695,1
130701,2
130722,2
130749,2
130752,2
130761,0
130781,1
130782,2
130787,1
130795,2
130815,2
130819,1
130830,2
130834,2
130866,2
130913,2
130916,1
130964,2
131004,1
131009,1
131026,2
131061,2
131063,2
131070,0
131074,2
131091,2
131104,2
131113,1
131133,2
131143,0
131208,0
131216,2
131234,2
131239,0
131243,1
131258,1
131283,2
131316,0
131350,2
131374,2
131469,0
131481,2
131493,1
131508,2
131520,2
131584,2
131587,2
131605,2
131634,2
131639,0
131643,1
131645,2
131668,2
131685,2
131774,2
131810,2
131823,2
131854,0
131861,0
131900,2
131909,1
131944,2
131962,2
131964,2
131975,2
131978,2
131992,0
131993,2
132017,2
132034,2
132052,2
132074,2
132077,2
132082,2
132096,1
132110,2
132113,2
132142,3
132175,1
132214,0
132221,2
132249,2
132288,1
132307,2
132319,2
132328,2
132369,0
132375,2
132392,2
132395,2
132396,2
132418,1
132434,2
132451,1
132488,0
132548,2
132552,0
132553,2
132557,2
132559,2
132613,2
132629,2
132646,1
132660,2
132663,2
132689,2
132692,2
132699,2
132740,2
132791,2
132802,2
132819,0
132853,2
132877,0
132899,2
132910,0
132957,2
132970,2
133007,2
133011,0
133020,2
133029,2
133050,2
133055,1
133058,2
133067,1
133075,2
133105,0
133111,1
133128,2
133154,2
133186,1
133204,1
133205,0
133235,2
133242,2
133255,2
133262,2
133264,2
133268,2
133278,0
133365,2
133380,1
133383,2
133384,2
133462,2
133491,2
133505,2
133510,2
133533,2
133560,0
133575,2
133577,2
133605,1
133608,2
133629,2
133668,0
133679,2
133685,2
133705,2
133724,1
133739,2
133740,0
133778,2
133784,2
133791,1
133808,2
133845,0
133850,2
133878,2
133891,2
133899,2
133919,2
133927,2
133932,2
133943,1
134000,2
134003,2
134018,2
134019,2
134077,2
134174,2
134196,2
134223,1
134237,1
134246,2
134262,1
134278,1
134287,0
134291,2
134292,0
134301,2
134321,1
134345,2
134348,2
134396,2
134441,2
134479,2
134486,2
134487,2
134488,1
134498,2
134529,2
134538,2
134572,2
134587,2
134593,2
134594,1
134601,1
134610,0
134623,2
134660,2
134663,0
134669,2
134696,1
134732,2
134746,2
134753,2
134760,2
134768,2
134770,2
134772,1
134776,0
134783,2
134806,2
134832,2
134846,2
134851,1
134870,0
134885,2
134895,2
134901,2
134932,2
134933,2
134954,0
134971,2
134990,1
134994,1
135009,0
135012,2
135013,2
135034,2
135038,2
135039,2
135040,2
135055,2
135072,2
135073,0
135078,2
135082,2
135113,2
135130,2
135138,2
135171,2
135172,2
135180,1
135188,2
135190,2
135205,2
135207,2
135223,0
135249,2
135251,2
135261,0
135304,1
135332,1
135334,2
135342,2
135359,2
135366,1
135367,0
135368,2
135381,2
135388,0
135396,0
135398,2
135409,2
135433,2
135435,2
135483,1
135513,2
135544,1
135548,2
135550,2
135609,2
135614,2
135617,2
135657,2
135684,2
135764,2
135789,2
135800,2
135803,2
135833,2
135838,2
135852,2
135857,2
135868,1
135966,0
135969,0
135970,1
135975,2
135990,2
136030,2
136125,1
136157,2
136178,2
136188,2
136195,1
136216,2
136221,2
136247,2
136251,2
136309,0
136326,0
136340,1
136345,1
136363,2
136402,2
136424,2
136447,1
136471,2
136474,2
136507,2
136535,1
136543,2
136548,2
136549,0
136581,2
136612,0
136626,2
136636,2
136663,2
136685,2
136706,2
136729,2
136731,1
136732,2
136756,2
136789,2
136794,2
136806,2
136812,1
136823,1
136826,2
136852,1
136862,2
136864,2
136865,2
136878,2
136898,2
136934,2
136942,2
136951,2
136959,2
136967,2
136974,2
136996,1
137010,1
137044,2
137049,2
137056,2
137058,2
137075,1
137082,2
137093,2
137147,1
137148,2
137227,2
137239,2
137252,2
137416,2
137418,2
137433,2
137440,2
137446,1
137454,2
137458,2
137496,2
137500,1
137514,2
137520,2
137533,1
137553,1
137589,2
137607,2
137626,2
137630,2
137640,2
137642,2
137672,2
137708,2
137714,2
137722,0
137725,2
137745,0
137755,2
137776,2
137790,2
137794,2
137799,2
137802,2
137807,2
137808,0
137810,2
137819,0
137826,2
137829,0
137837,2
137841,0
137868,2
137886,0
137969,2
137973,2
138067,2
138071,1
138078,2
138083,2
138112,0
138118,1
138126,2
138128,2
138146,2
138192,1
138212,2
138218,1
138222,1
138235,2
138242,2
138249,2
138255,2
138261,2
138287,2
138292,2
138316,2
138396,2
138423,2
138442,0
138453,2
138466,2
138516,2
138546,1
138566,2
138569,0
138578,2
138613,0
138615,2
138619,2
138623,1
138646,2
138686,2
138719,2
138748,2
138786,2
138793,2
138803,2
138818,2
138827,2
138836,2
138844,2
138898,2
138909,2
138958,2
139017,2
139026,2
139050,0
139101,2
139102,2
139114,2
139138,2
139194,2
139201,2
139212,1
139230,0
139241,0
139251,1
139254,0
139301,0
139304,2
139312,2
139323,2
139333,1
139337,2
139355,1
139377,0
139379,2
139396,2
139400,1
139411,2
139413,2
139418,2
139441,2
139446,2
139510,2
139583,1
139594,2
139607,0
139629,2
139667,2
139688,2
139704,0
139750,2
139766,1
139772,2
139779,2
139814,2
139819,2
139823,2
139850,2
139857,2
139871,2
139875,2
139932,2
139935,2
139965,2
139980,2
139990,2
140004,2
140018,2
140038,1
140056,2
140071,2
140074,2
140112,2
140159,0
140165,0
140177,0
140198,2
140210,2
140215,2
140219,2
140220,2
140232,2
140270,2
140278,2
140386,2
140410,0
140451,2
140468,2
140613,1
140641,2
140656,2
140657,2
140669,2
140701,2
140705,1
140707,1
140719,0
140723,2
140724,0
140749,2
140756,0
140788,2
140800,2
140802,1
140811,1
140836,2
140850,2
140859,2
140878,2
140900,2
140902,1
140903,2
140915,2
140928,2
140959,2
140988,2
140994,0
140999,0
141035,2
141038,2
141044,2
141074,1
141076,2
141123,2
141140,2
141164,2
141220,2
141230,2
141248,2
141293,2
141294,2
141316,2
141319,0
141322,2
141354,2
141382,2
141407,2
141449,0
141486,2
141505,2
141509,0
141514,1
141532,2
141538,2
141556,2
141577,2
141596,2
141605,2
141653,2
141683,0
141696,2
141711,2
141748,2
141784,2
141789,2
141809,1
141810,2
141822,2
141824,2
141882,1
141884,2
141890,2
141898,2
141910,2
141962,2
142008,2
142009,2
142033,1
142040,2
142041,2
142059,2
142061,1
142105,2
142155,2
142186,2
142218,2
142226,2
142229,2
142260,2
142266,1
142276,2
142288,2
142290,2
142312,2
142334,0
142340,1
142374,2
142381,1
142424,2
142454,1
142466,2
142474,2
142499,1
142530,0
142568,2
142571,2
142572,2
142629,2
142674,1
142692,1
142702,2
142726,2
142733,2
142737,2
142739,2
142740,2
142742,0
142760,2
142772,1
142802,1
142845,2
142882,2
142886,1
142918,0
142923,2
142960,2
142971,2
142988,2
142990,2
143007,2
143021,2
143023,2
143027,2
143028,2
143074,2
143125,0
143132,2
143139,2
143156,2
143173,2
143203,2
143208,2
143211,2
143222,2
143226,2
143273,2
143275,2
143276,2
143316,2
143324,2
143334,2
143335,2
143356,2
143359,0
143370,0
143371,2
143401,2
143427,2
143437,2
143456,2
143468,2
143492,2
143496,2
143511,2
143521,1
143537,1
143538,2
143540,0
143544,2
143553,2
143554,2
143564,2
143575,2
143585,1
143587,2
143601,0
143637,1
143672,1
143689,2
143690,0
143692,0
143723,2
143742,2
143743,2
143750,2
143784,2
143793,2
143798,2
143810,2
143885,0
143927,2
143932,2
143953,1
144000,2
144062,2
144141,2
144147,2
144153,2
144156,2
144164,1
144170,2
144191,2
144205,0
144209,2
144216,2
144226,1
144233,2
144241,2
144272,2
144290,2
144301,2
144321,2
144331,1
144397,2
144400,1
144419,0
144450,2
144464,2
144470,2
144516,1
144541,1
144553,1
144554,0
144581,2
144582,2
144597,1
144614,0
144630,2
144655,2
144705,1
144760,2
144764,2
144790,2
144814,2
144828,0
144831,2
144849,2
144853,2
144854,2
144860,2
144876,2
144881,2
144921,2
144926,2
144932,2
144936,2
144950,2
144952,2
144963,2
144977,1
144984,2
144987,2
145004,2
145062,2
145072,2
145105,2
145130,2
145152,2
145178,2
145179,2
145214,2
145223,1
145237,2
145252,0
145274,2
145276,2
145291,2
145317,2
145357,2
145358,1
145377,1
145418,2
145444,0
145445,2
145489,0
145501,1
145532,2
145537,2
145544,2
145546,2
145556,2
145580,1
145595,2
145601,2
145605,2
145610,2
145678,2
145705,1
145750,2
145846,2
145853,2
145873,0
145906,2
145971,1
145977,2
145996,2
146016,2
146023,2
146040,2
146057,1
146078,2
146099,1
146112,1
146119,2
146123,1
146131,2
146133,2
146153,0
146159,2
146160,1
146190,2
146206,2
146209,2
146215,2
146247,1
146267,2
146311,2
146312,2
146344,2
146361,2
146389,2
146402,2
146416,1
146428,1
146479,1
146540,2
146544,2
146569,1
146603,2
146626,2
146644,1
146665,2
146682,2
146725,2
146804,1
146818,2
146840,2
146895,2
146903,1
146920,1
146951,2
146959,1
146976,0
146977,2
147014,0
147055,1
147073,1
147079,2
147097,2
147106,2
147110,2
147140,2
147165,2
147174,1
147177,2
147182,2
147189,2
147192,2
147238,2
147261,2
147273,2
147286,2
147296,2
147297,2
147342,2
147365,2
147379,2
147434,2
147461,2
147468,2
147478,2
147487,0
147488,2
147489,1
147517,2
147552,1
147559,1
147569,0
147608,2
147633,2
147656,1
147676,2
147695,2
147699,2
147706,2
147711,2
147731,2
147732,2
147747,1
147781,0
147804,2
147848,1
147901,2
147903,2
147942,2
147963,2
147971,2
147982,2
147997,0
148015,2
148020,2
148056,2
148077,1
148079,2
148099,2
148112,2
148155,2
148167,2
148201,2
148210,2
148237,2
148238,2
148280,2
148282,1
148318,0
148323,1
148343,2
148353,1
148365,2
148388,2
148415,2
148439,2
148453,2
148454,0
148499,1
148527,2
148534,2
148536,2
148555,2
148563,2
148578,0
148624,2
148627,2
